Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,JPM,V,UNH,JNJ,WMT,XOM,PG,MA,HD,CVX,MRK,ABBV,PEP
2018-01-18,0.0008931811188090782,-0.00044431123219219404,-0.002751616593903249,-0.001298133852806076,-0.001246889272842949,0.0123112019793488,-0.007488501129632502,0.0023869309748670076,0.009221441951862837,0.019644108155200467,-0.00040827304270264135,0.015459520656160597,-0.00649874727593425,-0.0036529366577384816,0.00703468203915725,-0.0074847034632308075,-0.0058347351446672415,-0.014615088462285973,-0.0052841916000216736,-0.0010913949990853278
2018-01-19,-0.004472991164930822,-0.0011106263438410483,0.00660674379575587,0.0009736994050156305,0.024948892704155397,0.008252815376716,0.015693090065018588,-0.0022096551859714882,-0.003336116741357821,0.000780968604523511,0.002990377282557877,0.002776194595621779,-0.003207239390507476,0.009821063051598352,0.008124985344359327,0.015013125459295208,-0.002206228406856674,0.0024506183232657778,0.007963831756743452,0.00936402358737767
2018-01-22,-0.008214707660987119,0.017730959997097857,0.017906130005392422,0.024968098162378945,0.01543770723172514,0.022255866888810153,0.004390024536005943,0.011612501049565365,0.013197028035370692,0.0008623799628438292,0.005278953993948984,0.0081891442793491,0.012542851781158233,0.00896355361854318,0.008653939805798311,0.015427086610582385,0.009550676421133447,-0.0004896434577065161,0.017524871913956325,0.011088958733589588
2018-01-23,0.00022611201501296488,0.003160506794602157,0.010263594008541606,0.026196229930158944,0.02209183340670659,0.02124349834975401,0.00349261668007839,-0.0010503387037058632,0.0025706491134232672,0.006751880554525401,-0.04352838296009045,0.004258389098957092,0.000566408563433236,-0.03139380724374079,-0.0064980239368013434,0.0021493356395872088,-0.011685290436943897,0.007320177238712838,-0.010478066775908602,-0.0017298490675829216
2018-01-24,-0.016056866785416072,-0.0008711571041647082,-0.004157768976809933,-0.003698397360036897,-0.01310265376017133,-0.01489786381549747,-0.01975213430064165,0.012702734819567511,-0.0008028371796740721,-0.0014692400751710052,0.0016909536207883632,-0.0010393221987077968,0.0026014802769842777,-0.008344978731884348,-0.0010777590569652341,0.006421685388930435,0.0028198266273186477,-0.008463890729534967,0.001233099268716871,-0.0013198486446696857
2018-01-25,-0.018012186125296262,0.005539283887466706,0.009220626328081676,0.014944682738458965,0.002329702218916802,0.004972734782426768,-0.02414061666578032,0.00025945481413534497,0.005365303059582195,0.0013467135524626243,0.016267152444456763,0.007627214291864744,-0.0018091095349140383,0.0003395437938471873,0.009416317807255417,-0.004130676106525422,-0.005647960310692115,0.0019597084394935116,0.026099304404969288,-0.0019833296365568106
2018-01-26,0.0023348694163862894,0.018563763154480512,0.004574382661716135,0.017338590199733116,0.029104554575419498,0.013351973833895516,0.015312820217281293,0.005344058355258963,0.008745896953237506,0.013329771318654255,0.006419731523856529,0.016652474839870507,0.007104033141234683,-0.006929004717797508,0.01032685261470569,0.009016494765854614,0.004124710444701216,0.011999664778531472,0.12898506613418753,0.0070883813015012904
2018-01-29,-0.020915540982717758,-0.001489644461920723,-0.0009097289450004087,0.0110863061970509,0.01436209973616563,-0.02138491751752813,0.019296367584641105,-0.0010321153643291156,-0.011785334686041085,-0.0042752132063830165,-0.011418329614500468,0.01064535672366847,-0.011186048304529397,-0.009966056781018848,-0.010563845367092465,-0.011209559026087895,-0.020873225445545082,-0.006630683529217346,-0.0073315805680089306,-0.017314141214297092
2018-01-30,-0.0059118698339667404,-0.012643538379249527,-0.007707816841462354,0.014106290909006738,-0.016872010250543783,0.00611083514240871,-0.01067099478570611,-0.009424753481072738,-0.01038720608237722,-0.044464997958743376,-0.008738180084648547,-0.01675288361625762,-0.014074438091310383,0.00103538387505873,-0.008101565997903255,-0.015293285163816641,-0.025621413882963455,-0.016029038813398448,-0.054003617777300485,0.001836640678927156
2018-01-31,0.0027510113746345107,0.02418211236353536,0.004110901050576692,0.009049130891396598,0.012609449027799336,-0.0012297726791138648,0.024253827172148544,0.004853355676007456,0.005488949582338363,0.0005493781721560773,-0.0302211620218485,-0.010544947947281298,0.005974566539051135,-0.007040600013088963,0.01076761702124503,-0.0045193116469549,0.0009577699597072135,-0.023353806877409563,-0.03209379810707616,0.003414170986483466
2018-02-01,0.0020885252074036723,-0.007924897015832004,-0.0005331128373221105,-0.04287344522925761,-0.021797621521523633,0.03263614637357239,-0.014384252958894271,0.01032108850599862,0.011922247827210991,-0.006610164628665014,0.01315602349983561,-0.010182766064263412,0.02007237163368413,-0.0056912244643124756,0.022988200846921485,-0.004989811172104249,0.0017537059546012396,0.010242669851720836,0.03605567998252734,0.0
2018-02-02,-0.04435976422891214,-0.026662444621010417,-0.054246790218039555,0.028335697336222956,-0.029452609618509876,-0.014659674762446657,-0.015873271824704643,-0.022410576502583646,-0.03901059054431841,-0.014301190563533938,-0.016853297399804772,-0.009904944061105921,-0.0523166663565942,-0.018812898553971395,-0.013858383795385032,-0.030113737605153474,-0.05727548683515598,-0.021956843259637284,-0.010107753760978087,-0.01364200214852408
2018-02-05,-0.025301755453407102,-0.042057764774654074,-0.052093115725795044,-0.028335697336222907,-0.08869445207030105,-0.04856428359915609,-0.031381851268344675,-0.04914072702559875,-0.03913124508180675,-0.05250155373116632,-0.05440210925469951,-0.04292576164490089,-0.0585858819747817,-0.03859846376402566,-0.03557105641962045,-0.05761659077888697,-0.0515688349231255,-0.03758243592687348,-0.050393539907916875,-0.03612136651099373
2018-02-06,0.04094219251688709,0.037142409883388273,0.0205334427509807,0.037309622701425335,0.054101694628839396,0.022097750631996444,0.0025183533063413747,0.029969157685649537,0.031326463306124715,0.023181481509456,0.010983057548071823,0.008060086870370973,-0.017334710852580808,0.016152748463944346,0.028096579423917203,0.04239570256520249,0.039691942377356584,-0.016807310581058766,0.015314437870875258,-0.007894178651802588
2018-02-07,-0.021639887647841506,-0.019012198252326643,-0.027125118139891137,-0.018226722717437444,0.014173371150619368,-0.028073873350703212,0.032493210526077794,0.00675633473388485,-0.002670929148368202,0.002838321687126772,-0.003114447250338937,0.019141716188446116,-0.01815982782205908,-0.0065764850812009635,-0.003254231046196928,0.0013077379222350251,-0.016260383865646776,0.007544452285497742,0.021529713386027143,-0.0005283276863094007
2018-02-08,-0.02790219566825275,-0.05269809792742405,-0.04624885436495499,-0.04791173027881124,-0.05055754959099839,-0.04890664355398765,-0.09024189341458241,-0.04521714692032309,-0.049601126206032686,-0.04233265908368619,-0.03926362217477821,-0.027901197194931338,-0.011371936082011529,-0.019993595248820783,-0.04925867085337061,-0.05407853990521264,-0.026276799126515937,-0.02079447305184567,-0.046293918674896864,-0.0299596730279332
2018-02-09,0.01215743332348351,0.036611192839969976,0.03755090639204321,-0.008103804791418619,0.0647912635618322,0.026059198189127903,-0.015376248848248276,0.019824271068116503,0.021375364538480414,0.02057608547955558,0.024777620784550702,-0.0065199163836831995,0.0063543468587265745,-0.003746326345548923,0.028115852014941746,0.015875755109563527,0.010629076767328157,0.0025547316496000428,0.025663456900836587,0.00930763222986686
2018-02-12,0.03948856557871709,0.010715900655982265,0.007892234230681906,0.034216728035250644,-0.017604795864994974,0.0017019952684362784,0.016961202165830976,0.01533081968989719,0.01831493292850049,0.021180446730665513,0.005696643422774524,0.0018095562875250187,0.008410136373875728,0.017488367303715432,0.01793715728338543,-0.0003259595500781278,0.004220216615894487,0.010154063682594729,0.005644383732348999,0.006723067124812997
2018-02-13,0.009967976805286433,0.007822925571353308,-0.000398430113308341,0.02019536975735599,0.019971880144763886,-0.018652532707486492,0.024806110575996826,0.006156184052205966,-0.0010133716573321547,0.004200689089375153,-0.0023824372570195205,0.014262260540208304,-0.0015716660106458598,0.002088042687107065,0.011409816444148938,-0.0018490465015319887,-0.006072230706216424,-0.009607689038130614,-0.0006255400482584376,0.0018744363453575674
2018-02-14,0.018269231812836177,0.015536974740611626,0.017453603642383745,0.02550419300925882,0.03708906201101127,0.03612822914672403,-0.004179773833776598,0.022862046352554344,0.020738302788025784,0.009397915046029836,-0.0022340608312624824,0.0071050020794596914,0.0020947433968301773,-0.010112300567341507,0.014009331949438281,0.005266233724709609,0.0029965317057987742,0.0,0.010847266673948081,-0.02739168177613874
2018-02-15,0.033027165084083945,0.02016744370003096,0.01724582837820154,0.007353751233283212,0.020823508602067345,0.0024481689353317558,0.03583675439422329,0.004164418052665364,0.013668043024419343,-0.01213718031906611,0.011958558116151477,0.014932320217330491,-0.0032751879763042342,0.021216506846380972,0.012499302884606982,0.0031356167556496678,0.00017771627547711211,0.01966004891696792,0.015966694408436396,0.016903187266169416
2018-02-16,-0.003242581607451929,-0.007148496060171723,0.0037862554984265055,-0.0089814315393622,-0.010849327438596873,-0.014552985402155294,0.004241546843597737,-0.007211643444573953,-0.0035226174679492033,0.014712853742770836,0.014525219222146321,0.014903252661615348,0.004321167122640879,0.00230252050316401,0.00548073240527627,0.009133523830496381,-0.003471561332282887,0.00534362312947583,0.0316942673135504,0.0008110650005609667
2018-02-20,-0.0033692494903165278,0.007795686476059932,0.007357689231075647,0.01347964456515462,0.0212617452998554,-0.007640851336890478,-0.0021483504963464924,0.0002616116234019811,0.001312345176032474,-0.01188537475498935,-0.017272141878046546,-0.10739841871806394,-0.010375339725496348,-0.015371359180524938,-0.0017095327385716463,-0.0013914704791206831,-0.01039807284671495,-0.02354738602764832,-0.005241173734319294,-0.014329056101977064
2018-02-21,-0.0045491700205182225,-0.01335452006707173,0.009164160308145153,0.00987380009044426,-0.03086320649312311,0.010736937903368734,-0.0044008100064994865,0.004175763321524168,-0.013034464666981231,-0.006773096238111172,-0.007362330350942843,-0.027906721473135748,-0.011417920555005198,-0.013615466223606144,-0.017430395020022808,-0.019742643747153243,-0.017451912587642594,-0.007851747163495919,-0.0005936352145224749,-0.01361054514530059
2018-02-22,0.008324400046480879,0.0026200950282339883,-0.003462843314185831,0.0016305120580417068,0.0032679253017905193,0.006052228808660488,0.03788699111449636,-0.0018249111635921104,-0.0004151178251215034,0.008668273110980697,0.0,0.013565530489925464,0.012869210629825772,0.0074493032214155855,0.0036489073375232982,0.01307918628240437,0.0075812868956074185,0.00036670088149409513,-0.002972742090369687,0.011599450229115675
2018-02-23,0.017241898957625006,0.025083234588496223,0.016256044931591915,0.009821428842378839,0.015489387332969524,0.023739410052712292,0.016843236182783695,0.020061674907220637,0.020961670270186677,0.01342846809438335,0.016111423145390377,0.0012928577898285686,0.02177550202204973,0.002594439609574432,0.016117011662381168,0.015408914106417981,0.024273410663105642,0.005482385618742304,0.010071491360867837,0.0038366260577335494
2018-02-26,0.019579168080194456,0.01435538132666778,0.013742669653593583,0.014527347404448127,0.0026395207078939394,0.008907988737147057,0.015138342018226796,0.012369203862569513,0.01341298543214689,0.016802849554060077,0.006761571643204088,0.0024730939567158463,0.01675540796747641,0.0071303885886056925,0.011933542608247753,0.0005835781017050723,0.017694864639402313,0.02145590453442837,0.02322279899665074,0.01142216552073058
2018-02-27,-0.003246201249347743,-0.012867873870900434,-0.023165718824664325,-0.006572418273647388,-0.00211105890650131,-0.01894209623106564,-0.018153845689605118,-0.011942994693850024,-0.009840178521814402,-0.0066011720977216665,-0.0030331681054332565,-0.01733148223646988,-0.017142540507081614,-0.013442835865132015,-0.010966814008066105,-0.01863781773538615,-0.008676229757590345,-0.024193667652343726,-0.02735779899280344,-0.00045088961034272054
2018-02-28,-0.001514788329320073,-0.004575161509692221,-0.012235397478775039,0.00031078300210627937,-0.01663776246588722,-0.017455506057578125,-0.022852326172335676,-0.015975707538335927,-0.003491701945699734,-0.027733698651502398,-0.013687635899633952,-0.016636826857924177,-0.022971719256400618,-0.025400566983320456,-0.0009667286001815934,-0.014758777282672532,-0.014987450137319176,-0.009178975886663956,-0.02076167296857241,-0.01051568219457656
2018-03-01,-0.017671309077894163,-0.009859735821923295,-0.029892079333905194,-0.012641932360173476,-0.0412955826308845,-0.013436860779125754,-0.03599846676634224,-0.018084571392039988,-0.02087680122615562,-0.007589894455132071,-0.020222028847851646,-0.010385970831469077,-0.007155060161558626,0.00228969772179376,-0.012999164109073416,-0.014534009466406006,0.0010718246635950152,-0.00963680054260622,-0.01732962837622231,-0.007417978057272745
2018-03-02,0.006890542434582265,0.002151771580702974,0.0118116578903349,0.004542832323262843,0.018475284960767367,0.003857474775462745,0.012581794044277577,-0.0009702437602809019,0.0030681991402915177,0.003291489266095017,0.012027114571478523,-0.0034860512944699476,0.00464325955766748,0.010114097769030906,0.008780000353590521,-0.006590732839094293,-0.0035765178123612334,0.012215248496243171,0.010485806028157886,0.008473211497268837
2018-03-05,0.003455832562595838,0.006320480592196963,0.009748085421202552,0.015450749125216098,-0.0037698507483085388,0.02117619404627982,-0.0052956889346357445,0.015238215976279721,0.009149309750666816,0.014066416193352969,0.0075013424263457714,0.013538734340777736,0.009485462174183465,0.009887582730076654,0.01985633919440199,0.018212683743141174,0.01343509779632701,0.0007358293885569515,0.005374946298700858,0.0035704071621631
2018-03-06,-0.0008487997398840991,-0.003423370740522182,0.00559290030002533,0.00916635335491773,0.027251136841113972,-0.003442772704032007,-0.015569849908619472,0.0008689772752534092,-0.006750566073946183,-0.009679687342160277,-0.012170174816881688,-0.01027735278474694,-0.0011809088775388936,-0.003368200406255029,-0.005616817211457545,-0.0005501700882361326,0.0044091955620449855,-0.0018400241261429815,-0.009556027427564652,0.0013694831183640379
2018-03-07,-0.009326211480013237,0.0057701307374525175,0.012762143258194412,0.004775087665414082,-0.0013223343334806917,0.021624643664835914,0.012415049984329452,-0.0037409543497815964,0.006504320490394074,0.004807685446996281,0.006375096223599669,-0.014932183968133122,-0.025526673482712026,-0.010805348337001502,0.009418696183481755,-0.011303815955370132,0.001670406247773947,0.0031259073366751507,0.0013956369931949807,0.0023699649361557935
2018-03-08,0.010853238996757216,0.006054403356629246,0.012778701022395176,0.004430331047974139,-0.0027328843693371,-0.007485561569655177,-0.0096765099931042,8.700805202138804e-05,0.003031809192299387,-0.00793350640088643,0.023133980795247835,0.007993667509729638,-0.0018868483515374211,0.010180552696301682,0.0002229862514849929,-0.0035900360327436264,-0.004313799092784162,0.005309525222324026,0.019764792234569804,0.02018823482447695
2018-03-09,0.01703473743125118,0.022098364918944728,0.02747497894369737,0.017267875039310328,0.017060784489885208,0.01572545431521667,-0.005881795723518265,0.028354632244914742,0.018563369171411714,0.003109825908490243,0.013089513486607068,0.009058055225297656,0.005918692195580408,0.003992996046954895,0.022015342625064067,0.02343914992479137,0.033572186355853996,0.006915567733703082,0.019298168244393264,0.004095708513955783
2018-03-12,0.009621639836689951,0.002379653952542851,0.004375252413492393,0.012274784456525238,0.017896012985178972,-0.002540672643270849,0.054541719005022145,-0.003224231808926518,-0.0021707077375950766,-0.011869815442646755,-0.00878271414663269,-0.007353408295236678,0.009078869502039658,-0.005369323367281848,-0.0038275308107951845,-0.013540847401797382,-0.003675086893888129,0.003982135054084193,-0.008333735623255083,0.0018642136615454666
2018-03-13,-0.009676946290168725,-0.024689591750982644,-0.022569759697498155,-0.0064082374088574355,-0.008241631481737023,-0.01571052335463649,-0.010678811790388843,-0.012055939798194092,-0.008406288800279847,0.018545903827950957,0.012884902176629607,0.0026079854986370255,-0.00948127903839237,-0.0017547021323340484,-0.008416857571163056,-0.0075968395771492435,-0.0028294771340585238,0.00018045343596912188,0.012182491904496637,0.007510627315506733
2018-03-14,-0.008537621064522112,-0.005949606443931776,0.007846891653401609,0.0017741242337512898,0.0041491840883879924,0.012620620469456938,-0.04551475671341543,-0.011245983679569667,-0.005045129881421745,-0.006897881807820144,-0.015225042099898434,-0.007160257711171259,-0.012556816927680221,-0.009072766191457039,-0.004929079228495504,-0.005284271319318308,-0.011485774697243286,-0.001640901804702565,-0.0067867869661259565,-0.00875290573615797
2018-03-15,0.0011760124135006284,0.0035100444357021934,0.0014959387348096958,-0.005470697171817769,0.0024095317299355117,-0.0017931635162090711,-0.003158388052850371,0.002519712626204899,0.006748392119739706,0.01802806438935841,0.005577070728030874,-0.0018267124931837372,0.01107968281392501,-0.004186270990059617,0.004597437423990175,0.0037133337387676474,0.003900722876470567,0.008178174430030712,-0.03429628843595603,-0.005521178794481989
2018-03-16,-0.003532559259497126,0.004449536371550363,-0.014170657531096567,-0.006746984262292992,0.004561714848585699,0.006667502913419581,-0.013138827430316807,0.0017337491114846064,0.009034527313945875,-0.007084368793993856,0.004648663651322887,0.018791432454844263,0.009362224534769908,0.003806456791361063,0.008803299142621245,0.004985533687477341,-0.0015585944574404292,0.007572965987196104,-0.010671916130131121,-0.003130117051384389
2018-03-19,-0.015397084942020208,-0.018241430658383632,-0.030747715824578546,-0.01716652889855416,-0.03858213227449998,-0.07009721640129263,-0.024540122382657712,-0.007913682252147518,-0.010656534947068457,-0.01240884462598349,-0.026069919988817532,-0.019477320087435572,-0.012996590219646192,-0.003933576575330437,-0.010850062424222024,-0.01044761268333458,-0.013171418212249306,-0.01885796658246325,-0.014884601133068585,-0.01153152524095168
2018-03-20,-0.0003424142311755583,0.002580479209567513,-0.0038891265748950367,0.02655806397402168,0.03498252959387739,-0.025888574173170555,-0.009645799079847998,0.0009597494407003563,0.013703600229619646,0.007657767165953738,0.007420004355471981,0.005701284428843563,-0.0021604414529951036,-0.004459463794930947,0.010630757919301431,0.005967451237572977,0.005341892187988973,0.00018267232763318712,0.005518962169051685,-0.004177048541312579
2018-03-21,-0.022914815178645312,-0.007004011246303032,-0.0016440168458604358,-0.002935242181331271,-0.004095326806296704,0.007347409208566049,0.019073091713506164,0.0008719941155333246,-0.013622417693326444,-0.01761601393571551,-0.0001522330248956854,0.002611686130483917,0.014091415672350597,-0.016350339893349167,-0.009690085802812838,-0.0007864635152272171,0.021941056708701244,0.0009149952647070038,-0.0017768704684459123,-0.010611018240984748
2018-03-22,-0.01423071013792173,-0.029518478576010265,-0.03805495287421697,-0.023629241659590867,-0.02736641594244097,-0.026925234723014526,-0.023753145635010835,-0.04264318098523954,-0.026563061091702023,-0.03475003725844425,-0.029472182004402606,-0.011864175377685925,-0.020735852706626402,-0.008211087449406141,-0.02936170705592729,-0.015453882366515348,-0.02895252702923787,-0.010477139831779616,-0.13652120527051614,-0.007384345446078078
2018-03-23,-0.02342916537001191,-0.029498827751863098,-0.025582040674791914,-0.0324714405071344,-0.03740794694857423,-0.033924401694449276,-0.02476215748924565,-0.02710319213262632,-0.025234453848286084,-0.012436930610131477,-0.018061228802229264,-0.01993561108096733,-0.008333863311122866,-0.00656494300694245,-0.021247303831559382,-0.020111037280522517,-0.0063522798750192,-0.013205937844848921,-0.00654515671725548,-0.016722125541574238
2018-03-26,0.04637956251041757,0.0729761724394291,0.02647407364906681,0.03952772098848848,0.048223722370415376,0.004194568706774504,0.008716983357954528,0.03037231890167777,0.03063704732503955,0.030213906893208277,0.018139774518607175,0.024058483162281808,0.01511370548623072,0.006564943006942492,0.030604067190005097,0.026309598344327775,0.020759979691231428,0.011726465334419773,-0.022622085857362254,0.0061984330524882895
2018-03-27,-0.025975382524983555,-0.04704794890341189,-0.04576169150976122,-0.03853192075579568,-0.0807243786107862,-0.05022169670944025,-0.0857629612204003,-0.019590666924388888,-0.027223908878891024,-0.005079794730219898,-0.0014140185995789069,-0.01671046329760884,-0.004062416617759862,0.017899209617217103,-0.026596344769628386,-0.009684772192389364,-0.0059995899572654774,-0.005380602893416439,-0.03492284980628062,0.0077405119945656966
2018-03-28,-0.01111070864531157,-0.0008944383854894249,-0.0017494317280907627,-0.044829570623964574,-0.018663813899226552,0.005306943953670988,-0.07975020560866929,-0.001572951878880487,-0.0034986370311989386,0.002474444652482824,0.0018848643147718037,0.019791390070965902,-0.012149524229843667,0.013407129807553044,-0.012658264338815003,0.00045803069226681305,-0.02257999042848469,0.02462461409698655,0.024265522289854156,0.014205694297760018
2018-03-29,0.00777860267320383,0.02081346421858476,0.03130035122999458,0.011060397628404146,0.045223324611661946,0.043226362225016114,0.0318784406408496,0.018076496300386127,0.022231643024214532,-0.020809967475932317,0.0054774515398606765,0.013579294032957661,0.02442123389971519,0.005565935799551156,0.02784480735795758,0.019717302041655185,0.01715809267934862,-0.01131814631436914,0.004023094200156473,-0.0002747675390484355
2018-04-02,-0.0065780690928980015,-0.03059373096709522,-0.023916088915461275,-0.05346506623271679,-0.04657989462136961,-0.02792226328419752,-0.05265286271087222,-0.019466256003183472,-0.010335881987865735,0.014842455662158869,-0.02841368818484537,-0.03919807109182047,-0.018806054522999577,-0.02399917153951561,-0.020533688192184513,-0.030417456148016924,-0.015910101005212257,-0.022276875192437436,-0.03428444052877304,-0.019426988141215126
2018-04-03,0.01020702993900533,0.013353599147728996,0.005956724695175245,0.01451521594489404,0.019266213490536557,0.004622841005501594,0.057899602458025494,0.013629705567712248,0.006818440657268609,0.03341352956506963,0.029973115810324587,0.01450573281062065,0.02428613568443446,0.013602112508477001,0.0050572750317247235,0.004961279890748025,0.022813483288883617,0.015275784663308058,-0.009557837191883292,0.010592521071969977
2018-04-04,0.018941778153132697,0.028786998396155464,0.010769663542958365,0.013216432521270617,0.003941391745100668,-0.0064905989593425206,0.07004145954947365,0.015068960251639452,0.0051046686475556356,0.018572470733709757,0.015922344252241708,0.004827156355702176,-0.002001309691555035,0.007491768983529809,0.007048531756429051,0.020957564789900344,-0.0030526883132879295,0.008284987914403866,0.025610435990005842,0.018226516606254507
2018-04-05,0.006910230966875744,0.0005413861229509946,0.0028413989683281167,0.02877581980896398,-0.021715540336735832,0.026970008161376718,0.0633964612779032,0.013044981669814798,0.01145225431143227,0.001223298984779522,0.002298120297084806,0.006741801594819013,0.01524318813705754,-0.0031677662863028064,0.012075181483161243,0.00947919657264011,0.024249189616834834,-0.00018310034145219468,-0.00788560141203229,0.0035337963212553627
2018-04-06,-0.025911411619598188,-0.02354867795703341,-0.022217842769734365,-0.03256879145160196,-0.03273744393318771,-0.013521485531196824,-0.021223211265089487,-0.02525350494107134,-0.029220599788845347,-0.02256023881540166,-0.02017012934868427,-0.012836986194421102,-0.015243188137057571,-0.0047060710106420255,-0.033891941267259106,-0.02647327892516108,-0.021806275132210173,-0.021689776092209616,-0.026706594605038665,-0.011552583907227073
2018-04-09,0.009869144149057887,0.005966962994468355,0.009989917876623823,0.0006047480886455927,0.005400195396586327,0.004633074513375443,-0.032738552591198074,0.011936944794952043,0.00921836916910717,-0.005507391641583968,0.010715168690506895,-0.004740816686906592,0.0,-0.003448395194414666,0.00376423033671607,-0.011183167901797141,0.010574671769290979,0.05114345373952312,0.007766680424516153,0.0007314813215047878
2018-04-10,0.018643415038699977,0.0229796056806054,0.015958943044074067,0.02120891765877724,0.05640729245525854,0.044036005270739996,0.05061985415504579,0.01893193423225765,0.01611648736669073,0.01806420311424458,0.0059291644874476645,0.0019684254428605124,0.028960738514165245,0.002683038655733228,0.025387980350348296,0.005664679038562726,0.02444453659545226,0.005858861735696563,0.03411526632626891,0.00018300981054162046
2018-04-11,-0.004686514969658934,-0.011042792574421811,-0.01109856323922533,-0.006405231332769564,-0.007354503581921381,0.007725851049804455,-0.012450001501353107,-0.016941358115488078,-0.007816809598104801,-0.021797465145731967,-0.00477130133397775,-0.006266126446481677,0.004660329440762421,-0.0012769776617375837,-0.013599566452322878,-0.0036375663483707407,0.0033599130805737018,-0.005146731702182554,0.00021355814121158345,-0.00660307883079288
2018-04-12,0.009810416155777373,0.01855092057400501,0.011860393370155431,0.01491919110975978,0.03628526505703121,-0.014840174672418613,-0.02302585434608351,0.024556155950427996,0.01071185999443639,0.01049008504670284,0.006152412963276545,-0.005602818254519879,-0.0027158794892359435,-0.006151604062231403,0.01405766312748238,0.0028881734219495738,-0.0001677910644668423,0.009562435621067341,-0.006060574712104812,-0.0034103299636832366
